success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,technical_issues,response,stimulus,timeout,failed_images,failed_audio,failed_video,trial_phase,is_repeat,test_type,correct,old_image,new_image,correct_position,file_name
NA,null,image-keyboard-response,25,2.0.0,60868,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sdonut2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,26,2.0.0,61870,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,27,2.0.0,64872,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sphone2.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,28,2.0.0,65875,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,29,2.0.0,68877,pgvzc8kpy7d,turtle,no,null,stimuli/organized/EXEMPLAR/USED/Ecalculator1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,30,2.0.0,69879,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,31,2.0.0,72882,pgvzc8kpy7d,turtle,no,null,stimuli/organized/Novel pairs (tested)/n18apretzel.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,32,2.0.0,73884,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,33,2.0.0,76886,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sbelt2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,34,2.0.0,77888,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,35,2.0.0,80891,pgvzc8kpy7d,turtle,no,null,stimuli/organized/Novel pairs (tested)/n01bcoin.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,36,2.0.0,81894,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,37,2.0.0,84897,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sapplesgreenbasket1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,38,2.0.0,85899,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,39,2.0.0,88902,pgvzc8kpy7d,turtle,no,null,stimuli/organized/EXEMPLAR/USED/Echisel2.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,40,2.0.0,89905,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,41,2.0.0,92907,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sflask2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,42,2.0.0,93909,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,43,2.0.0,96913,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Slaptop1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,44,2.0.0,97915,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,45,2.0.0,100918,pgvzc8kpy7d,turtle,no,null,stimuli/organized/Novel pairs (tested)/n15bfootball.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,46,2.0.0,101921,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,47,2.0.0,104924,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sbriefcase1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,48,2.0.0,105927,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,49,2.0.0,108929,pgvzc8kpy7d,turtle,no,null,stimuli/organized/EXEMPLAR/USED/Ecabinet2.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,50,2.0.0,109932,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,51,2.0.0,112935,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sbureau1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,52,2.0.0,113937,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,53,2.0.0,116940,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sbrushes1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,54,2.0.0,117943,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,55,2.0.0,120945,pgvzc8kpy7d,turtle,no,null,stimuli/organized/Novel pairs (tested)/n10awindmill.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,56,2.0.0,121947,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,57,2.0.0,124951,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Scrayons1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,58,2.0.0,125954,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,59,2.0.0,128957,pgvzc8kpy7d,turtle,no,null,stimuli/organized/Novel pairs (tested)/n09apenguin.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,60,2.0.0,129959,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,61,2.0.0,132962,pgvzc8kpy7d,turtle,no,null,stimuli/organized/Novel pairs (tested)/n17bweddingdress.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,62,2.0.0,133964,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,63,2.0.0,136966,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Spotpan1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,64,2.0.0,137969,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,65,2.0.0,140972,pgvzc8kpy7d,turtle,no,null,stimuli/organized/EXEMPLAR/USED/Egame1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,66,2.0.0,141974,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,67,2.0.0,144977,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sbabytoy1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,68,2.0.0,145979,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,69,2.0.0,148982,pgvzc8kpy7d,turtle,no,null,stimuli/organized/EXEMPLAR/USED/Ebell1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,70,2.0.0,149984,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,885,image-keyboard-response,71,2.0.0,152986,pgvzc8kpy7d,turtle,no,NA,stimuli/organized/EXEMPLAR/USED/Ecabinet2.jpg,NA,NA,NA,NA,memory,TRUE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,72,2.0.0,153989,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:green;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,73,2.0.0,156992,pgvzc8kpy7d,turtle,no,null,stimuli/organized/EXEMPLAR/USED/Econe1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,74,2.0.0,157994,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,75,2.0.0,160997,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sscissors1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,76,2.0.0,161999,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,669,image-keyboard-response,77,2.0.0,165002,pgvzc8kpy7d,turtle,no,NA,stimuli/organized/Novel pairs (tested)/n10awindmill.jpg,NA,NA,NA,NA,memory,TRUE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,78,2.0.0,166004,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:green;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,79,2.0.0,169007,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Scookies1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,80,2.0.0,170010,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,81,2.0.0,173013,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sgrinder2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,82,2.0.0,174015,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,83,2.0.0,177017,pgvzc8kpy7d,turtle,no,null,stimuli/organized/EXEMPLAR/USED/Efeather2.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,84,2.0.0,178019,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,85,2.0.0,181022,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Seggs2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,86,2.0.0,182024,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,87,2.0.0,185027,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sdie1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,88,2.0.0,186030,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,89,2.0.0,189032,pgvzc8kpy7d,turtle,no,null,stimuli/organized/EXEMPLAR/USED/Eglobe1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,90,2.0.0,190034,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,91,2.0.0,193037,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sabacus2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,92,2.0.0,194039,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,93,2.0.0,197042,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sgiftbox2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,94,2.0.0,198044,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,95,2.0.0,201048,pgvzc8kpy7d,turtle,no,null,stimuli/organized/Novel pairs (tested)/n07apotato.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,96,2.0.0,202051,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,97,2.0.0,205054,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Sdrum1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,98,2.0.0,206057,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,99,2.0.0,209059,pgvzc8kpy7d,turtle,no,null,stimuli/organized/STATE/USED/Scontainer2.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,html-keyboard-response,100,2.0.0,210061,pgvzc8kpy7d,turtle,no,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
NA,null,image-keyboard-response,101,2.0.0,213064,pgvzc8kpy7d,turtle,no,null,stimuli/organized/Novel pairs (tested)/n12bwatch.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pgvzc8kpy7d_1772139167123.csv
