"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"","null","html-keyboard-response","136","2.0.0","274925","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","137","2.0.0","277928","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/Novel pairs (tested)/n09apenguin.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","138","2.0.0","278931","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","139","2.0.0","281934","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/Novel pairs (tested)/n03acamel.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","140","2.0.0","282937","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","141","2.0.0","285940","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/Novel pairs (tested)/n01aladybug.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","142","2.0.0","286941","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","1171","image-keyboard-response","143","2.0.0","289945","p0vtkkgqpg4","mouse","Nope"," ","stimuli/organized/Novel pairs (tested)/n15bfootball.jpg","","","","","memory","true","novel","true","","",""
"","null","html-keyboard-response","144","2.0.0","290948","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","145","2.0.0","293950","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/EXEMPLAR/USED/Echisel2.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","146","2.0.0","294952","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","147","2.0.0","297956","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Spie2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","148","2.0.0","298958","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","149","2.0.0","301962","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/EXEMPLAR/USED/Ebread1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","150","2.0.0","302964","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","151","2.0.0","305966","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/EXEMPLAR/USED/Egoggles1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","152","2.0.0","306969","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","153","2.0.0","309972","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/Novel pairs (tested)/n05abarrel.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","154","2.0.0","310975","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","155","2.0.0","313977","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Sbabytoy1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","156","2.0.0","314979","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","157","2.0.0","317982","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Sbureau2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","158","2.0.0","318984","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","159","2.0.0","321988","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Scookies2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","160","2.0.0","322990","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
